Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",Colorado State University,"Chemistry, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Aerospace and Mechanical Engineering, Department of",1,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Computer Science, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Electrical and Computer Engineering, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Physics and Astronomy, Department of",4,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Chemical Engineering and Materials Science, Department of",4,4,0,0,2,0,0,0
"Materials Science and Engineering, Department of",University of Southern California,"Quantitative and Computational Biology, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","Binghamton University, State University of New York","Biomedical Engineering, Department of",2,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Fordham University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Worcester Polytechnic Institute,"Mechanical and Materials Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Worcester Polytechnic Institute,"Physics, Department of",1,0,0,0,1,0,0,0
"Materials Science and Engineering, Department of",Boston College,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Chemical Engineering, Department of",3,9,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Computer Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Ecology and Conservation Biology, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Electrical and Computer Engineering, Department of",1,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of",Texas A&M University,"Mechanical Engineering, Department of",2,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Nuclear Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Engineering Technology and Industrial Distribution, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Texas A&M University,"Materials Science and Engineering, Department of",4,7,0,0,1,0,3,0
"Materials Science and Engineering, Department of",Rutgers - Camden,"Physics, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, Los Angeles","Chemistry and Biochemistry, Department of",4,16,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, Los Angeles","Electrical and Computer Engineering, Department of",2,14,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, Los Angeles","Material Science and Engineering, Department of",3,18,0,1,0,0,1,0
"Materials Science and Engineering, Department of","University of California, Los Angeles","Microbiology, Immunology and Molecular Genetics, Department of",1,1,0,0,0,0,0,0
